Participant,Trial,FramesFromSubphaseOnset,TimeFromSubphaseOnset,GazeXAvg,GazeYAvg,Position,SceneType,TrackLoss,TargetLooks,Exclusion,Language,AgentType,SentenceType
EKMAX050,Blick,24,400,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,25,417,,,NA,.,0,0,0,English,DifferentAgent,NA
EKMAX050,Blick,26,433,,,NA,.,0,0,0,English,DifferentAgent,NA
EKMAX050,Blick,27,450,,,NA,.,0,0,0,English,DifferentAgent,NA
EKMAX050,Blick,28,467,,,NA,.,0,0,0,English,DifferentAgent,NA
EKMAX050,Blick,29,483,,,NA,.,0,0,0,English,DifferentAgent,NA
EKMAX050,Blick,30,500,,,NA,.,0,0,0,English,DifferentAgent,NA
EKMAX050,Blick,31,517,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX050,Blick,32,533,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,33,550,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX050,Blick,34,567,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX050,Blick,35,583,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX050,Blick,36,600,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,37,617,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,38,633,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX050,Blick,39,650,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX050,Blick,40,667,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX050,Blick,41,683,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX050,Blick,42,700,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX050,Blick,43,717,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX050,Blick,44,733,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX050,Blick,45,750,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX050,Blick,46,767,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,47,783,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,48,800,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,49,817,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,50,833,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,51,850,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,52,867,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,53,883,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,54,900,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,55,917,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,56,933,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,57,950,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,58,967,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,59,983,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,60,1000,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,61,1017,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,62,1033,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,63,1050,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,64,1067,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,65,1083,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,66,1100,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,67,1117,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,68,1133,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,69,1150,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,70,1167,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,71,1183,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,72,1200,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,73,1217,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,74,1233,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,75,1250,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,76,1267,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,77,1283,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,78,1300,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,79,1317,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,80,1333,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,81,1350,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,82,1367,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,83,1383,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,84,1400,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,85,1417,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,86,1433,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,87,1450,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,88,1467,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,89,1483,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,90,1500,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,91,1517,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,92,1533,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,93,1550,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,94,1567,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,95,1583,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,96,1600,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,97,1617,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,98,1633,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,99,1650,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,100,1667,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,101,1683,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,102,1700,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,103,1717,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,104,1733,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,105,1750,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,106,1767,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,107,1783,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,108,1800,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,109,1817,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,110,1833,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,111,1850,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,112,1867,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,113,1883,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,114,1900,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,115,1917,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,116,1933,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,117,1950,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,118,1967,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,119,1983,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,120,2000,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,121,2017,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,122,2033,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,123,2050,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,124,2067,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,125,2083,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,126,2100,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,127,2117,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,128,2133,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,129,2150,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,130,2167,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Blick,131,2183,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,132,2200,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,133,2217,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,134,2233,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,135,2250,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,136,2267,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,137,2283,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,138,2300,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,139,2317,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,140,2333,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,141,2350,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,142,2367,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,143,2383,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,144,2400,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,145,2417,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,146,2433,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,147,2450,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,148,2467,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Blick,149,2483,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,0,0,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,1,17,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,2,33,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,3,50,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,4,67,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,5,83,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,6,100,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,7,117,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,8,133,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,9,150,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,10,167,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,11,183,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,12,200,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,13,217,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,14,233,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,15,250,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,16,267,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,17,283,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,18,300,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,19,317,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,20,333,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,21,350,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,22,367,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,23,383,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,24,400,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,25,417,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,26,433,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,27,450,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,28,467,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,29,483,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,30,500,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,31,517,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,32,533,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,33,550,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,34,567,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,35,583,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,36,600,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,37,617,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,38,633,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,39,650,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,40,667,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,41,683,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,42,700,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,43,717,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,44,733,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,45,750,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,46,767,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,47,783,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,48,800,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,49,817,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,50,833,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,51,850,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,52,867,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,53,883,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,54,900,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,55,917,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,56,933,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,57,950,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,58,967,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,59,983,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,60,1000,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,61,1017,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,62,1033,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,63,1050,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,64,1067,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,65,1083,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,66,1100,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,67,1117,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,68,1133,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,69,1150,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,70,1167,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,71,1183,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,72,1200,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,73,1217,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,74,1233,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,75,1250,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,76,1267,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,77,1283,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,78,1300,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,79,1317,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,80,1333,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,81,1350,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,82,1367,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,83,1383,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,84,1400,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,85,1417,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,86,1433,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,87,1450,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,88,1467,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,89,1483,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,90,1500,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,91,1517,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,92,1533,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,93,1550,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,94,1567,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,95,1583,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,96,1600,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,97,1617,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,98,1633,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,99,1650,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,100,1667,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,101,1683,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,102,1700,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,103,1717,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,104,1733,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,105,1750,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,106,1767,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,107,1783,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,108,1800,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,109,1817,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,110,1833,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,111,1850,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,112,1867,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,113,1883,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,114,1900,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,115,1917,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,116,1933,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,117,1950,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,118,1967,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,119,1983,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,120,2000,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,121,2017,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,122,2033,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX050,Larp,123,2050,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,124,2067,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,125,2083,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,126,2100,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,127,2117,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,128,2133,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,129,2150,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,130,2167,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,131,2183,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,132,2200,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,133,2217,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,134,2233,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,135,2250,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,136,2267,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,137,2283,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,138,2300,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,139,2317,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,140,2333,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,141,2350,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,142,2367,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,143,2383,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,144,2400,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,145,2417,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,146,2433,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,147,2450,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,148,2467,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX050,Larp,149,2483,,,Left,target,0,1,0,English,DifferentAgent,NA
EKMAX005,Sem,0,0,,,TrackLoss,.,1,0,0,English,DifferentAgent,NA
EKMAX005,Sem,1,17,,,NA,.,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,2,33,,,NA,.,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,3,50,,,NA,.,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,4,67,,,NA,.,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,5,83,,,NA,.,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,6,100,,,NA,.,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,7,117,,,NA,.,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,8,133,,,NA,.,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,9,150,,,NA,.,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,10,167,,,NA,.,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,11,183,,,NA,.,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,12,200,,,NA,.,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,13,217,,,NA,.,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,14,233,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,15,250,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,16,267,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,17,283,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,18,300,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,19,317,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,20,333,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,21,350,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,22,367,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,23,383,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,24,400,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,25,417,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,26,433,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,27,450,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,28,467,,,Left,distractor,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,29,483,,,NA,.,0,0,0,English,DifferentAgent,NA
EKMAX005,Sem,30,500,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX005,Sem,31,517,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX005,Sem,32,533,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX005,Sem,33,550,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX005,Sem,34,567,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX005,Sem,35,583,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX005,Sem,36,600,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX005,Sem,37,617,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX005,Sem,38,633,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX005,Sem,39,650,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX005,Sem,40,667,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX005,Sem,41,683,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX005,Sem,42,700,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX005,Sem,43,717,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX005,Sem,44,733,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX005,Sem,45,750,,,Right,target,0,1,0,English,DifferentAgent,NA
EKMAX005,Sem,46,767,,,Right,target,0,1,0,English,DifferentAgent,NA
